Gene,BL1_tvalue,BL2_tvalue,M_tvalue,LAR_tvalue
UMPS_7372.,0.209699037,0.662665291,2.87356218,-4.363061731
GLIS2_84662.,0.054359981,0.661278489,-2.416708509,0.71570414
THEMIS2_9473.,0.758583549,0.660128879,-4.054758467,1.342836556
SLC25A37_51312.,-0.355262174,-0.659303014,-3.362481257,1.682734665
EIF2A_83939.,0.398106247,-0.656707502,-2.603339205,1.491515033
DEPDC5_9681.,0.386576978,-0.656558032,4.744033257,-2.440620364
C19orf45_374877.,-1.314235774,0.6564894,2.529520757,-0.306297699
C5orf28_64417.,0.776893179,0.646217111,-2.226830532,1.735143962
P2RX4_5025.,-0.792931582,-0.64083119,-2.252487921,1.386808931
PER3_8863.,-0.809361206,0.63611826,-2.778154084,1.682748761
CDK19_23097.,-0.79172256,0.636002973,3.84379955,-2.818994532
SHPK_23729.,-0.01094577,-0.633060479,-2.577317402,0.797051312
KRBA2_124751.,-0.120055692,0.632588673,-2.249159189,0.887883458
SHFM1_7979.,-0.309600912,0.632129365,2.316096621,-2.610067982
ZNF668_79759.,-0.954220816,-0.631165487,-2.39193047,1.698460806
GTF2E1_2960.,-0.335991312,0.628446536,2.588132516,-1.18877848
KDM5B_10765.,1.229741682,-0.625208898,-2.525759819,0.488406308
SFXN3_81855.,0.795521605,-0.622865815,-3.271609665,2.027492126
PIAS1_8554.,-0.74939444,0.622642973,2.988693969,-2.707517216
ATG16L1_55054.,-0.585036467,0.621694289,-2.457908891,1.945271828
CDC42BPG_55561.,0.07230539,-0.621606333,-2.780893482,3.829931732
KCNH4_23415.,0.572446395,-0.621194724,-4.238373095,1.934278927
PCBP2_5094.,-0.103231372,-0.621106006,2.424750808,-1.492837084
THOC5_8563.,0.866251315,-0.619694106,3.926781157,-2.720120972
SYNJ1_8867.,-0.175624863,0.619498604,-2.552871178,1.508303969
TRAPPC5_126003.,-0.832918835,0.610339912,2.396159295,-0.199224345
NR1H4_9971.,-0.824232576,-0.604259444,2.475580214,-1.268034881
MTFR2_113115.,-1.517705977,0.601271189,2.279895346,-2.206023184
TSC1_7248.,0.565130263,-0.600461312,3.240400654,-1.57925995
CPSF7_79869.,-0.74235676,0.598677719,-2.390853312,1.913578874
OR13C4_138804.,1.412553664,-0.596948526,2.447909914,-2.157047457
KCNE2_9992.,1.130688333,-0.593230299,-3.467879632,1.365769292
CCDC38_120935.,0.371648184,-0.589145199,2.883012261,-1.116942742
FAM131C_348487.,-0.245787777,0.58374644,-3.341126347,1.155199685
PLD2_5338.,1.881055392,0.581311251,-2.197913312,0.813414699
BAHD1_22893.,-0.658309252,0.580858864,2.36926304,-1.617651533
BRINP1_1620.,0.11936913,-0.580242734,2.423139455,-1.534992689
FZD3_7976.,-1.675844214,0.580159037,2.306838082,0.021007242
FRS2_10818.,0.408799728,0.574873018,-2.772304225,1.609398626
LPCAT4_254531.,-0.134347598,-0.571261473,2.981071777,-2.177687696
RHOT1_55288.,-0.521479948,-0.570881991,-2.301754694,2.153001157
ZNF836_162962.,-1.259685683,0.569614345,2.694536353,-0.180743676
ADCK4_79934.,0.025211533,-0.56756765,2.41810238,-0.938001799
KAT6A_7994.,-0.349783037,-0.56753056,3.109811623,-0.893434686
NCOR1_9611.,0.658329595,-0.564353914,-3.879975088,2.131675634
PYY_5697.,0.830091766,0.564029931,-2.535273952,1.240892011
GIPC2_54810.,-0.367834632,0.563431319,-2.491695746,2.216458323
ZHX1_11244.,0.368434976,0.561363242,2.274180043,-2.716342055
NPFFR2_10886.,0.686888545,0.561022029,2.496063387,-2.948526113
BAIAP2_10458.,-0.408609519,0.559869021,-2.481772025,0.717115644
SOX11_6664.,-1.321139179,0.556117498,2.686391285,-1.793340178
C17orf74_201243.,0.958299047,0.555685879,-2.278450149,0.656349543
OC90_729330.,0.091206743,0.554609512,2.438762985,-3.544097751
HIVEP2_3097.,-1.388899977,0.553809445,4.401109803,-1.097780493
ZNF442_79973.,0.693737589,-0.552034331,2.546432208,-1.551267443
STAR_6770.,-0.217364464,0.550085357,2.648629643,-1.293690803
GFOD2_81577.,-0.174281396,-0.548574059,-2.466479526,2.268573499
TMED6_146456.,0.605951809,-0.548060886,-2.392402432,0.946924268
PNOC_5368.,-0.631871503,0.544177786,2.473473943,-1.544546804
EEPD1_80820.,0.480129504,-0.543556138,-2.203263718,0.77846509
CAMKK1_84254.,0.625870595,0.542545065,-2.815703905,0.18471949
ODF4_146852.,1.966109534,0.540858467,-2.722021666,0.178665646
IK_3550.,-1.576763458,-0.540822736,2.584840948,-0.874090328
CACNA1C_775.,-0.154073862,0.539946695,-3.565595233,1.795027442
HS3ST5_222537.,-0.773584481,-0.538960057,2.535682115,-0.70397761
MARCKS_4082.,-0.402806406,0.538862221,2.27324703,-3.249794643
ADSL_158.,0.063499898,0.536560058,2.834315302,-3.122590026
SOCS3_9021.,-0.132374756,-0.536209607,-2.465061275,2.190598378
PINK1_65018.,-0.544644311,0.53523006,-2.184644409,0.486647313
OR3A1_4994.,1.088709687,0.533390038,-2.919048854,1.015166368
TMEM52_339456.,-0.617706219,0.531465383,-3.930009252,2.059326621
PLSCR1_5359.,0.214978088,-0.530951332,2.387452115,-1.956528466
CCDC28B_79140.,-0.227522252,0.522943598,-2.458538138,2.607884613
PDE1A_5136.,-0.036108549,0.522258638,2.889580334,-1.931196517
WDYHV1_55093.,-0.828092604,0.512926289,2.472230822,-2.060570666
OR1E1_8387.,1.502297017,-0.511703272,-2.407201101,1.245286553
TCAP_8557.,0.976766736,0.511248987,-4.470301457,0.667005561
PPP3R2_5535.,-0.438374998,0.51107749,2.623780347,-1.396725414
COL28A1_340267.,-0.460481703,0.509747856,-3.226787417,1.47509742
ACOX1_51.,-1.047224136,-0.505945046,2.602337655,-0.748432193
C3orf56_285311.,0.595093585,-0.503171891,2.489153003,-1.363230078
TRMT11_60487.,0.216868068,-0.500663163,3.264921715,-1.963965007
C1QA_712.,-0.53652273,-0.499888916,-2.388240842,1.534095569
RBM39_9584.,-0.999942553,0.499534936,2.322955193,-1.801609159
CD7_924.,0.33136858,0.499425669,-2.426228242,0.493739757
MYRF_745.,-0.664878343,0.497982759,-2.470797744,1.720093773
S100PBP_64766.,-0.864870697,0.497112043,-2.260527084,1.355487324
ZNF891_101060200.,-0.380862931,0.496099617,-2.310236534,0.408241141
BMPR2_659.,-1.587293146,0.495759365,2.580878065,-1.128061243
ITGBL1_9358.,-0.459384156,0.492170703,-2.337908219,0.878652488
ADAMTS10_81794.,-0.311124215,-0.488641658,2.604566073,-1.226347452
SVOPL_136306.,1.586321876,0.485265362,-3.16767713,1.153220496
SLC34A2_10568.,0.306360544,-0.484916324,2.232323679,-1.845889548
MEP1B_4225.,0.158619276,0.484574626,2.246126419,-0.170261568
TNS3_64759.,0.940723192,-0.480403968,-2.566279412,1.346102295
CXCR2_3579.,1.261608028,0.479978254,-2.604942927,0.326402681
TRAPPC6A_79090.,-0.113197273,-0.479914398,2.739928686,-0.728223002
BCCIP_56647.,1.231014316,-0.472989885,-2.241839202,1.808757085
ALAS1_211.,0.867981738,0.472211829,2.558331284,-3.008800515
JUND_3727.,-2.085411164,0.472198868,2.65254991,-0.859424413
SFRP4_6424.,0.239771907,0.470117881,-3.262805057,1.034144071
ZNF597_146434.,1.373149104,0.468307768,-2.558848605,-0.394280358
SFTA3_253970.,0.379461478,-0.466999169,-2.834916179,0.924598525
TK2_7084.,0.003847745,-0.465864597,-2.229905745,0.260539487
ZNF605_100289635.,-0.440248232,0.46470029,-2.242421831,2.105794836
MCM3AP_8888.,-0.607391274,-0.464445497,4.513586016,-1.766745256
MMP25_64386.,-0.43675225,0.463762712,-3.102425338,0.874460569
TMEM256_254863.,1.029969592,-0.463154517,-2.292419948,0.422774921
SLC12A3_6559.,1.801566517,-0.462958523,-2.252314088,-0.435591736
RPH3AL_9501.,0.53450461,0.462797337,-2.243988083,1.063466303
EPOR_2057.,-0.154301566,0.462010617,2.924146487,-1.172074071
HYKK_123688.,-0.181723446,-0.459774182,3.040705751,-2.665079897
ZNF395_55893.,0.954920266,0.458677586,2.283852968,-1.874868806
TIGIT_201633.,-1.413664029,0.458158941,2.324310482,-1.050232778
TAC4_255061.,0.213909057,-0.455926919,-2.886749969,2.570090643
IZUMO4_113177.,-0.12430505,0.453902803,2.729455921,-1.789560406
TMEM62_80021.,-0.327978293,-0.452146043,3.57293864,-2.210793807
KLF11_8462.,0.964534189,0.451095052,-2.954500324,0.845959909
NFE2L1_4779.,-0.172320366,0.450504867,-2.840803102,0.320590818
GLI3_2737.,0.416112603,-0.449879368,-2.525523735,2.043699489
PAG1_55824.,0.089704501,-0.449314368,2.232183075,-1.517859811
KIAA0753_9851.,1.248960353,0.447471568,-2.464597652,1.311363634
UBA6_55236.,-0.598666229,0.445196086,2.733495828,-0.961775723
MTF1_4520.,-0.265481813,0.444568391,-3.013126224,1.066856641
ANP32B_10541.,0.074193817,0.442721419,2.412942888,-1.520034172
DHX29_54505.,-2.097271859,0.442226603,2.45179509,-0.767242114
TOMM5_401505.,-0.672851226,-0.435044651,2.545329362,-0.616637093
BSDC1_55108.,-0.153604432,0.43125272,-2.525028228,3.079283237
SNURF_8926.,-0.501250316,-0.429128005,3.455361836,-1.564344936
C5orf20_140947.,-0.456468148,-0.426885612,2.397420436,-2.306847729
TROVE2_6738.,-1.283687569,-0.426618203,2.412151809,-1.195967327
UBQLN1_29979.,-0.639727728,-0.422502987,2.393804704,-1.522758694
UQCRQ_27089.,-1.01545642,0.419996177,2.327608226,-2.626468604
ZNF232_7775.,1.647156614,-0.416320127,-5.247720469,0.968112314
PIAS3_10401.,0.041673667,-0.414011556,-2.687278322,1.748658555
ARHGEF2_9181.,-0.547755355,-0.409541245,-2.261573195,0.649773717
LXN_56925.,-0.829059862,0.404559854,2.237928264,-1.367526716
MARK1_4139.,1.838729489,-0.399193822,-2.950616855,0.199981562
GSTM5_2949.,-0.407738022,-0.396938699,-2.201704937,3.074880455
NPS_594857.,-0.04908777,-0.396632378,-3.038696865,1.629764181
PTPMT1_114971.,-0.22374157,-0.390709359,-2.276673614,0.457003933
PAICS_10606.,0.253267566,0.389364826,3.151695703,-2.055878088
SLC25A29_123096.,-0.419156279,0.385526982,-2.275706572,0.698448978
MARCH2_51257.,-0.055274637,0.383432607,2.499836577,-0.359673059
HNRNPUL1_11100.,-0.882786307,0.383134119,3.193661712,-0.49784124
IL5_3567.,-0.044034282,0.382374944,2.292267752,-0.909645
MLST8_64223.,-0.634410216,-0.382039457,-2.444068738,0.57353611
CFHR2_3080.,-0.576384384,-0.378737542,-2.401264169,0.922036291
PRKCQ_5588.,0.725630788,0.372804104,-2.306421401,0.78735204
SELE_6401.,0.418782764,-0.368839752,-2.708439251,0.209417067
ATG4D_84971.,-0.700578192,0.366835415,2.269930423,-0.132661427
SULT6B1_391365.,1.040577961,-0.362535327,-2.183168484,-0.079480725
AADACL3_126767.,0.497158231,0.35985165,-2.341460237,0.874597065
SBSPON_157869.,-0.282788971,-0.358825457,3.01041408,-2.41619033
AOC2_314.,0.091883094,0.356456471,-2.22006137,1.126818322
TSC2_7249.,0.575710595,-0.354743238,2.430433337,-1.465659449
DMGDH_29958.,0.302561443,0.353651529,-2.400216055,1.393760625
ULK2_9706.,0.03016825,0.353367259,-2.212459377,1.808570714
DAPL1_92196.,-0.759880376,-0.353157093,2.640445047,-1.636764375
DOK2_9046.,-0.232457018,0.352561315,2.255266195,-2.606363882
DYNLT1_6993.,-0.650084565,0.351823162,-2.354019313,1.477429238
RAPGEF6_51735.,-0.982617013,-0.34900205,-2.365266106,1.288591917
CHAD_1101.,0.703221668,-0.3487911,-2.464565525,0.628647015
N4BP1_9683.,0.448807934,-0.343653054,2.179020636,-1.680368548
GALNS_2588.,0.085951114,-0.33839507,-2.259499224,0.524221706
CCDC43_124808.,-1.153041131,0.337400813,-2.482414367,2.519616744
NFKBIA_4792.,-1.241394508,0.333793152,2.384518406,-0.464248061
SLC4A7_9497.,0.479862875,-0.330577516,2.448175337,-0.727756012
GJA4_2701.,0.209223384,0.330477491,-2.526416956,0.580965921
FKBP1A_2280.,0.483286019,-0.329044499,-2.411479184,0.233557278
CFAP44_55779.,-0.27855257,0.328767009,3.488984585,-2.130585873
PSME3_10197.,-0.070888357,0.326287796,-5.174311253,2.314391209
ICOSLG_23308.,0.692255448,-0.312491864,-2.55772644,2.11733132
CTSO_1519.,-0.511017257,0.311687485,3.410234498,-2.137380429
FOXK1_221937.,-0.215346842,-0.310498311,-2.325151983,0.976546866
RNF145_153830.,-0.715461572,-0.308417614,2.284635269,-0.165589794
ZNF638_27332.,0.508315922,-0.307830381,2.244921486,-1.558816327
SLC13A2_9058.,-0.280489488,-0.306193976,-2.774528002,2.145751051
ZNF773_374928.,-0.379846048,0.306027363,2.316085979,-0.19647449
OR3A3_8392.,0.530785211,0.305036475,-2.530392649,-0.046638723
PAQR4_124222.,-0.477864276,0.296606938,-2.4037599,0.828921955
CSGALNACT1_55790.,0.518037008,0.293376689,2.843399549,-3.530406104
PML_5371.,0.304494574,0.292240075,2.528012895,-1.239375151
NAPRT_93100.,-0.672154495,0.284487143,2.419271261,-2.526594936
TTC33_23548.,0.915719143,-0.278387395,2.268634161,-2.054331225
MYH1_4619.,1.414419726,-0.277958504,-2.197561228,2.029056721
ALDOC_230.,-0.257454724,-0.274600514,-2.821226431,1.130146984
CCBE1_147372.,-0.224191773,0.272395846,2.187480818,-0.730031557
TMEM88B_643965.,0.805617003,0.268003358,-3.332094397,0.702560038
PRMT2_3275.,-0.060927131,-0.267349783,-2.207250121,0.824810295
FRAS1_80144.,0.73773182,-0.2660859,-2.751498829,2.05375348
FBXO44_93611.,0.043477148,0.263875113,-2.180059101,0.927836923
PSMB9_5698.,-1.572137096,0.261024649,2.55884602,0.486830845
FAXDC2_10826.,-1.436000932,0.259553122,-2.59435574,4.033459037
ZNF281_23528.,-0.3384522,-0.258792829,2.219377692,-2.087302637
HIST1H3C_8352.,-0.215049721,-0.258689843,2.754599447,-2.06244564
PPP1R14C_81706.,-1.23916495,0.257753869,2.254840423,-0.987621723
TCEB3B_51224.,-0.817852462,0.254329181,3.250451614,-0.591204786
FUT3_2525.,-0.137583014,0.253689755,2.47658009,-0.870071156
CTDP1_9150.,-0.336731836,0.253519248,2.27066056,-0.315576352
BTN2A1_11120.,-1.599355689,0.253391273,2.736624913,-0.084157757
PHF23_79142.,0.679680242,-0.253105979,-4.033032852,1.212716739
KCNJ15_3772.,1.037401204,-0.251594882,-2.785573432,1.164852688
CD209_30835.,-0.811522305,0.251538347,2.691503315,-0.769397576
ENPP7_339221.,-0.207070176,0.250419549,-2.444705792,2.742877983
C17orf80_55028.,-0.934751033,-0.248190583,-2.244139752,3.89790394
SLC39A10_57181.,-0.460820638,-0.244137177,3.750958932,-1.180769515
ALKBH7_84266.,-0.73061354,0.244103185,2.433780503,-0.417221597
APOBEC4_403314.,0.264416639,0.241769567,-2.554697617,1.312683929
UPB1_51733.,0.689749434,0.241441291,-2.352931441,1.151260775
FAM78B_149297.,-0.812946027,0.240006873,2.284973623,-1.150210169
IDI2_91734.,1.155258702,-0.237742359,-2.586144812,1.522686083
ZNF205_7755.,0.561700361,0.235896369,-2.76884815,1.28504045
MYCT1_80177.,-0.946902739,-0.235743479,2.452141215,-0.770650126
C16orf90_646174.,0.77086094,-0.2313746,-2.72430105,1.740619683
KRTAP10.6_386674.,-0.151040182,-0.231022071,-2.632734051,1.67737801
PPP6R1_22870.,-0.111942819,0.229148117,2.503911499,-1.885233196
ECHS1_1892.,0.75173638,-0.229050699,-2.562130298,0.34506214
NOXO1_124056.,0.9951895,-0.229047663,-2.70364643,0.616436563
DYNLL1_8655.,1.092958458,-0.227240228,-3.30337449,0.634791455
CTDNEP1_23399.,0.68526142,0.22549907,-4.192127148,1.682503265
CD320_51293.,-1.520680288,0.224279343,2.382904188,-0.834293665
CPZ_8532.,-0.84746648,0.221442253,3.054386781,-1.92542718
TP53I13_90313.,0.220520265,-0.21915986,-3.029981276,0.616221349
MGAT5_4249.,-0.304700167,0.219119038,2.902717172,-2.890754738
MCMDC2_157777.,-0.019331052,0.217576719,2.300140164,-1.854800723
AARD_441376.,-0.240749352,-0.216750549,2.270931896,-2.503445914
TREX1_11277.,0.227407131,-0.216450047,2.312572938,-1.087736836
PRG2_5553.,0.681078666,-0.215322976,-2.779723218,1.197920814
DCAF13_25879.,-1.366275406,0.210217155,2.348147609,-1.506645401
DHODH_1723.,1.206277294,0.206823296,2.2054896,-3.807279432
UBALD1_124402.,0.673959709,-0.206792075,-4.290617433,1.782462279
RUNDC1_146923.,0.502234427,-0.205410148,-2.434578493,0.848161463
BNC2_54796.,-0.256492947,-0.203778538,2.210935727,-0.93097069
TIGD3_220359.,-0.181579948,0.202672189,-2.35646604,2.44834946
ELOVL1_64834.,-0.0592808,-0.201977604,-2.619873566,1.114824535
SLC25A10_1468.,-0.533291229,-0.194533724,-2.506880993,2.678671391
CMA1_1215.,0.091293537,-0.192474628,-2.634047135,2.679040059
MMP21_118856.,-0.019418618,-0.190993045,-2.706915672,2.079516375
PIGF_5281.,0.375773275,0.190867384,2.286624799,-0.781754911
PCBD1_5092.,-0.555727828,0.190851067,-3.34585364,3.209653676
FAM159A_348378.,0.805906913,-0.19079147,-2.233183423,0.493113044
LRRC28_123355.,0.394886901,-0.190285047,-2.932621088,1.585772479
C17orf64_124773.,-0.267284536,0.189343957,-2.319454486,0.721114621
TADA2B_93624.,-0.376736207,-0.189217944,2.567250916,-2.67235651
XYLT2_64132.,-0.682857161,0.188923617,-3.591753642,1.874112128
GHRHR_2692.,1.384325262,-0.188826991,-2.192516706,-0.115625282
SOX4_6659.,-0.684946433,-0.186958017,2.937660169,-0.560281136
FAM83F_113828.,0.547950001,0.186762414,2.915650994,-2.386243376
SLC25A51_92014.,-0.43463288,-0.185894578,2.523925142,-2.668906551
GPATCH8_23131.,-0.159455998,0.18563766,-2.187278724,2.110146938
IRAK4_51135.,0.337834785,0.183810447,2.429076109,-1.198185805
FAM92B_339145.,0.183744891,-0.182129549,-2.4962007,1.094845226
PEX26_55670.,-0.437770737,0.178152167,2.877474874,-2.721616894
HIST1H3B_8358.,-0.83576629,-0.177233109,2.87515561,-1.248996737
TRAF3_7187.,-1.598905874,0.177029408,2.415899266,-0.527368646
HSD17B1_3292.,1.244213675,-0.174314591,-2.234497799,0.107290985
CLDN9_9080.,0.119236185,-0.171970798,-2.507436283,0.607700757
AQP8_343.,0.627867163,0.169777785,-2.443899548,0.040080446
ALKBH5_54890.,-0.140167624,-0.168279029,-2.19559569,0.734941893
SLCO1A2_6579.,0.785936916,-0.164609095,-3.041268468,2.5101412
KRTAP6.2_337967.,1.738724407,-0.164138226,-2.441485547,0.689637942
LARGE_9215.,-0.060690153,-0.16347047,2.340728649,-1.176249222
PISD_23761.,0.443377528,0.163260673,-2.314666105,-0.223531043
TMEM86B_255043.,0.077848063,-0.160537841,3.091315395,-1.495441624
CHERP_10523.,-0.450101355,0.16004822,2.638659755,-0.553677947
IL27_246778.,1.204522746,-0.158623362,-3.136856923,0.64382009
KCNA1_3736.,-0.633791339,-0.155003329,-2.17907047,0.474308868
ANKK1_255239.,-0.564539302,0.154312244,-3.012419305,2.861478652
PSPN_5623.,0.65079205,-0.153303166,2.4387929,-0.684781969
FBF1_85302.,-0.027749733,0.152064208,-2.443870271,1.789283012
SCD5_79966.,-1.107944583,0.151338098,2.289347843,-2.444246799
GID4_79018.,0.749483174,0.149838722,-3.295562876,0.841275032
ALKBH8_91801.,0.388550282,-0.14644529,-2.225148933,1.358530495
PHYHIP_9796.,-0.132335476,-0.142629505,2.325575859,-2.061529971
SCARB2_950.,0.052221815,0.141912321,2.220059968,-2.002866931
SLC2A7_155184.,0.587526301,0.138487724,-2.494604468,0.840728422
C8orf88_100127983.,-0.712456465,0.138357806,2.275190348,-2.96924493
TMEM64_169200.,0.092934571,-0.13817292,2.608312732,-1.677062517
MIB1_57534.,0.395480849,0.133557614,-3.381130324,0.833444565
GMPS_8833.,-0.513434559,0.129287694,2.504008237,-1.783565873
TMEM125_128218.,0.276618147,0.129143542,-2.204550217,1.197220564
ACAA2_10449.,-0.109888117,0.128437643,2.575577928,-2.062711149
MCF2L_23263.,0.906955134,-0.128242603,-2.970023644,0.716511813
KDM8_79831.,0.288204884,-0.124282725,-2.302212272,1.762507842
LIPA_3988.,-0.614265643,-0.12123138,-2.828025371,2.027925762
CLU_1191.,-0.515992173,0.120849337,2.275019971,-1.275105219
TMEM65_157378.,-0.509091695,0.119231597,4.447412917,-2.527718456
RICTOR_253260.,-0.49338949,0.117537645,-2.379749251,0.787823086
EHBP1L1_254102.,-0.926187057,-0.116904894,-2.658717065,2.417616096
OGFOD3_79701.,0.580956703,0.115600735,-2.339684101,0.920021848
PRR15L_79170.,0.595220223,-0.115578314,-2.967599476,0.194442011
TNK1_8711.,1.43610518,0.113993674,-2.561854088,0.596372931
ASAP3_55616.,-0.545170738,-0.111641238,-2.518246557,1.201556565
NCOA2_10499.,-0.793874881,-0.111620949,2.503898849,-0.48420059
USP42_84132.,-0.758220975,-0.110489624,-2.674071096,1.564993306
VRK3_51231.,0.170222379,0.108714524,2.872592399,-1.990170954
UBE2D4_51619.,-0.545021415,0.107184709,-2.64988688,3.651904907
NPTX2_4885.,-0.860946611,0.106097247,2.898867424,0.025624666
MYCBPAP_84073.,0.65516714,-0.105581983,-2.230454694,-0.676241764
BCAS2_10286.,-0.916924546,0.103104819,3.004488682,-1.298800962
CCDC64B_146439.,-0.193005893,0.09821896,-3.160880808,1.375091583
GPIHBP1_338328.,0.335871321,0.095474611,3.463342987,-2.491367522
VAX1_11023.,0.244129576,0.094361051,-2.809848058,1.072602739
OR4M2_390538.,-0.421582861,-0.091088109,2.465011621,0.15137974
SERPINF1_5176.,1.326595738,0.089251059,-2.32263476,0.366405487
PDZRN4_29951.,-0.965071744,0.088178632,2.208374489,-0.22577321
CHRNA6_8973.,-1.131991189,-0.087874027,3.326801259,-0.925590675
CCDC186_55088.,0.62960234,-0.087735797,-2.240222281,0.922959049
RER1_11079.,-0.673348976,0.086480619,-2.218212393,1.037346588
OR4N2_390429.,-1.434805182,-0.085554985,2.555289171,0.205954598
ENO3_2027.,1.667886224,-0.084700625,-2.38815718,-0.296103214
CNOT3_4849.,-1.62366852,0.084610575,2.505855429,-0.822784615
HS6ST1_9394.,-0.227803081,-0.083348773,-2.262911015,-0.303750927
KLHL36_79786.,1.784178536,0.077571879,-2.297015337,-0.181614456
PKP2_5318.,1.530693052,0.076406891,-2.879091706,0.215537102
GMEB2_26205.,-0.291030939,-0.075696291,-2.462743238,1.203652948
NAA25_80018.,-0.669942623,0.075457047,2.339342104,-0.354949859
GJA8_2703.,0.297878127,0.075326686,-2.951738614,1.103009104
ZNF812_729648.,0.71431353,0.075086322,3.243533857,-1.817318709
C4orf33_132321.,-0.329250309,-0.074841546,2.4550394,-1.00767053
CLRN3_119467.,-0.132153598,0.071195953,-2.829701654,1.71653149
MEGF11_84465.,-0.899426118,0.066484422,2.282801352,-1.398759083
EPB41L5_57669.,-0.145563725,-0.065634171,2.22194118,-0.952868654
UBR5_51366.,-0.166956323,-0.065612652,2.611332741,-1.563211974
PEX19_5824.,-0.908081663,-0.064988994,2.62096745,-2.835678373
PLEKHG7_440107.,0.137111592,-0.062859428,3.551446436,-3.139974076
WDR16_146845.,0.601920033,0.061797362,-3.55828477,1.395729996
DLG4_1742.,-0.747664396,0.060182255,-3.134845315,2.489454434
TMED1_11018.,-1.396430781,0.058825815,2.466078579,0.279201762
FAM186B_84070.,0.443283901,-0.058625369,-6.145229655,2.179034586
MYOZ2_51778.,-0.950056228,-0.058175334,2.484026693,-1.447732327
GLTSCR1_29998.,0.010097752,-0.058081572,3.135673148,-1.858503925
SLC19A1_6573.,-0.211066787,0.057469912,-2.422972732,2.519028746
METTL6_131965.,0.360444162,-0.055572004,3.12570895,-1.722833009
ALDH3A1_218.,1.902850389,-0.055329935,-2.562041119,0.291811713
FAM19A3_284467.,-0.206399835,0.052510623,-2.786135389,3.164355228
BTC_685.,-0.730678545,0.049410974,2.57600577,0.0967357
MLLT1_4298.,-0.106632414,-0.045686467,2.354105612,-1.642142691
PDE2A_5138.,0.271941349,0.044990834,2.530334731,-1.855919576
KRT16_3868.,1.209220171,0.043092533,-2.410437732,0.793328244
GRINA_2907.,0.463471608,0.041940795,2.249006881,-2.753380336
MYO5A_4644.,-1.386624929,0.041777262,2.3509562,-1.7440139
SLC44A3_126969.,0.021032475,-0.041351684,-2.702076433,1.512483461
DOT1L_84444.,-0.179033221,0.041039174,2.574286976,-3.552110246
OXLD1_339229.,0.492116999,0.040245223,-2.774146213,1.175838503
GSK3A_2931.,-0.51640144,0.034341768,2.803768094,-1.150523156
LRRC46_90506.,-0.501817936,-0.034221494,-2.769516511,1.48666913
PDE7A_5150.,-0.636484345,0.034168269,2.528563917,-1.86183162
NCALD_83988.,0.614479913,0.032964993,2.525249025,-2.785945088
ASPDH_554235.,-0.684812465,0.032441662,2.359878888,-0.850332268
C1QL4_338761.,1.903090512,-0.031837117,-2.35206851,1.111664388
FAM65A_79567.,0.591632956,0.030679638,-2.346213755,1.149842046
LACTB2_51110.,-0.296868716,0.030096142,2.250089859,-2.594823013
MINK1_50488.,1.538752672,0.028551317,-2.480853893,0.499164663
ACSF2_80221.,-0.268228301,0.020807304,-4.012619764,1.138527743
WT1_7490.,0.9893061,-0.018494439,-2.838567059,1.272624453
MRPS28_28957.,-1.037605709,0.017660959,2.613338782,-2.63810938
RANBP3_8498.,-0.246150585,-0.014823186,-2.29160285,1.541861817
PITPNA_5306.,0.822665044,0.014314819,-2.28689138,0.855833223
ZG16_653808.,0.947361373,-0.012690224,-2.888339626,1.279023373
FREM2_341640.,-0.353999342,0.009961341,-3.036902816,1.476968027
OR52B6_340980.,0.519356326,-0.004266507,2.244993995,-0.492604476
FREM1_158326.,-0.965313964,0.002643489,2.673584801,-0.837639529
SYBU_55638.,0.780759688,-0.002534457,2.774120631,-3.813383405
ITGB3_3690.,-0.222393568,-0.001370836,-2.666478542,1.0098881
PIGX_54965.,0.125304666,0.312542981,1.89005241,-5.348323558
CCSAP_126731.,0.109868695,0.431278521,1.909999213,-5.287038192
AGAP9_642517.,-1.595424674,0.126705086,-1.616594798,4.897037758
KLF7_8609.,0.411852742,0.626086748,1.006148474,-4.653283073
NRARP_441478.,-0.598768888,1.658766633,1.577564516,-4.602304461
SRSF10_10772.,-1.172635653,-0.329068413,-1.496543037,4.598994302
ACSL1_2180.,0.115854068,-0.062131556,1.767864339,-4.583587339
TUBA1B_10376.,-0.298867733,0.093731369,-1.20889503,4.485558568
PPP1R7_5510.,-1.778713267,-0.068610213,-1.212222265,4.466996317
SLC51A_200931.,-0.910621431,1.425093756,1.340055521,-4.389026257
LYNX1_66004.,0.662750343,1.252156395,1.442763297,-4.373351681
CLCN2_1181.,0.053148467,1.3339919,1.045571784,-4.319204882
EDDM3B_64184.,-0.793749814,-0.952791121,-1.595999475,4.245868955
LIMD2_80774.,0.22570818,1.36599905,0.791539104,-4.201133853
FOXH1_8928.,-0.970691765,1.120851786,2.085816585,-4.171125037
LRRC14_9684.,-0.499117824,1.388854429,1.224592432,-4.117190618
MYBBP1A_10514.,0.34907681,0.134738622,1.800265056,-4.112881672
HYOU1_10525.,-0.74627095,-1.215341314,-1.529891476,4.090346099
ERCC6_2074.,-1.695881109,-1.090076445,-1.258203569,4.083303952
PNPLA7_375775.,-0.444272632,1.058867478,1.283509628,-4.062906731
MCF2L2_23101.,0.393551117,-0.735090932,1.986089745,-3.983907715
CHI3L2_1117.,-0.38901421,-1.010871645,-1.896458667,3.975311182
